category,file,animation
"human","harthmere_player_soft_river.gltf","RunningBackward"
"human","harthmere_player_soft_river.gltf","StrafeLeftWalking"
"human","harthmere_player_soft_river.gltf","StrafeRightWalking"
"human","harthmere_player_soft_river.gltf","StrafeLeftRunning"
"human","harthmere_player_soft_river.gltf","StrafeRightRunning"
"human","harthmere_player_soft_river.gltf","SidestepLeft"
"human","harthmere_player_soft_river.gltf","SidestepRight"
"human","harthmere_player_soft_river.gltf","Sidestep"
"human","harthmere_player_soft_river.gltf","CrouchIdle"
"human","harthmere_player_soft_river.gltf","CrouchWalking"
"human","harthmere_player_soft_river.gltf","Attack"
"human","harthmere_player_soft_river.gltf","SideSwing"
"human","harthmere_player_soft_river.gltf","Attack2"
"human","harthmere_player_soft_river.gltf","HeavyAttack"
"human","harthmere_player_soft_river.gltf","Thrusting"
"human","harthmere_player_soft_river.gltf","ShieldBlock"
"human","harthmere_player_soft_river.gltf","Block"
"human","harthmere_player_soft_river.gltf","BasicMagic"
"human","harthmere_player_soft_river.gltf","HeavyMagic"
"human","harthmere_player_soft_river.gltf","Chopping"
"human","harthmere_player_soft_river.gltf","DiggingTool"
"human","harthmere_player_soft_river.gltf","ResourceGathering"
"human","harthmere_player_soft_river.gltf","Gathering"
"human","harthmere_player_soft_river.gltf","DiggingHand"
"human","harthmere_player_soft_river.gltf","BowShooting"
"human","harthmere_player_soft_river.gltf","BowShoot"
"human","harthmere_player_soft_river.gltf","FishingCastPull"
"human","harthmere_player_soft_river.gltf","FishingCastRelease"
"human","harthmere_player_soft_river.gltf","Dodging"
"human","harthmere_player_soft_river.gltf","Rolling"
"human","harthmere_player_soft_river.gltf","Climbing"
"human","harthmere_player_soft_river.gltf","Climb"
"human","harthmere_player_soft_river.gltf","Jump"
"human","harthmere_player_soft_river.gltf","Fall"
"human","harthmere_player_soft_river.gltf","Falling"
"human","harthmere_player_soft_river.gltf","ItemPutBack"
"human","harthmere_player_soft_river.gltf","Equip"
"human","harthmere_player_soft_river.gltf","Unequip"
"human","harthmere_player_soft_river.gltf","Waving"
"human","harthmere_player_soft_river.gltf","Point"
"human","harthmere_player_soft_river.gltf","Flex"
"human","harthmere_player_soft_river.gltf","Applause"
"human","harthmere_player_soft_river.gltf","Dance"
"human","harthmere_player_soft_river.gltf","Drink"
"human","harthmere_player_soft_river.gltf","Eat"
"human","harthmere_player_soft_river.gltf","Laugh"
"human","harthmere_player_soft_river.gltf","Watering"
"human","harthmere_player_soft_river.gltf","FishingIdle"
"human","harthmere_player_soft_river.gltf","FishingReel"
"human","harthmere_player_soft_river.gltf","FishingShow"
"human","harthmere_player_soft_river.gltf","HitReact"
"human","harthmere_player_soft_river.gltf","Death"
"human","harthmere_player_soft_river.gltf","Revive"
"human","harthmere_player_soft_royal.gltf","Idle"
"human","harthmere_player_soft_royal.gltf","Walk"
"human","harthmere_player_soft_royal.gltf","Walking"
"human","harthmere_player_soft_royal.gltf","Run"
"human","harthmere_player_soft_royal.gltf","Running"
"human","harthmere_player_soft_royal.gltf","RunningBackward"
"human","harthmere_player_soft_royal.gltf","StrafeLeftWalking"
"human","harthmere_player_soft_royal.gltf","StrafeRightWalking"
"human","harthmere_player_soft_royal.gltf","StrafeLeftRunning"
"human","harthmere_player_soft_royal.gltf","StrafeRightRunning"
"human","harthmere_player_soft_royal.gltf","SidestepLeft"
"human","harthmere_player_soft_royal.gltf","SidestepRight"
"human","harthmere_player_soft_royal.gltf","Sidestep"
"human","harthmere_player_soft_royal.gltf","CrouchIdle"
"human","harthmere_player_soft_royal.gltf","CrouchWalking"
"human","harthmere_player_soft_royal.gltf","Attack"
"human","harthmere_player_soft_royal.gltf","SideSwing"
"human","harthmere_player_soft_royal.gltf","Attack2"
"human","harthmere_player_soft_royal.gltf","HeavyAttack"
"human","harthmere_player_soft_royal.gltf","Thrusting"
"human","harthmere_player_soft_royal.gltf","ShieldBlock"
"human","harthmere_player_soft_royal.gltf","Block"
"human","harthmere_player_soft_royal.gltf","BasicMagic"
"human","harthmere_player_soft_royal.gltf","HeavyMagic"
"human","harthmere_player_soft_royal.gltf","Chopping"
"human","harthmere_player_soft_royal.gltf","DiggingTool"
"human","harthmere_player_soft_royal.gltf","ResourceGathering"
"human","harthmere_player_soft_royal.gltf","Gathering"
"human","harthmere_player_soft_royal.gltf","DiggingHand"
"human","harthmere_player_soft_royal.gltf","BowShooting"
"human","harthmere_player_soft_royal.gltf","BowShoot"
"human","harthmere_player_soft_royal.gltf","FishingCastPull"
"human","harthmere_player_soft_royal.gltf","FishingCastRelease"
"human","harthmere_player_soft_royal.gltf","Dodging"
"human","harthmere_player_soft_royal.gltf","Rolling"
"human","harthmere_player_soft_royal.gltf","Climbing"
"human","harthmere_player_soft_royal.gltf","Climb"
"human","harthmere_player_soft_royal.gltf","Jump"
"human","harthmere_player_soft_royal.gltf","Fall"
"human","harthmere_player_soft_royal.gltf","Falling"
"human","harthmere_player_soft_royal.gltf","ItemPutBack"
"human","harthmere_player_soft_royal.gltf","Equip"
"human","harthmere_player_soft_royal.gltf","Unequip"
"human","harthmere_player_soft_royal.gltf","Waving"
"human","harthmere_player_soft_royal.gltf","Point"
"human","harthmere_player_soft_royal.gltf","Flex"
"human","harthmere_player_soft_royal.gltf","Applause"
"human","harthmere_player_soft_royal.gltf","Dance"
"human","harthmere_player_soft_royal.gltf","Drink"
"human","harthmere_player_soft_royal.gltf","Eat"
"human","harthmere_player_soft_royal.gltf","Laugh"
"human","harthmere_player_soft_royal.gltf","Watering"
"human","harthmere_player_soft_royal.gltf","FishingIdle"
"human","harthmere_player_soft_royal.gltf","FishingReel"
"human","harthmere_player_soft_royal.gltf","FishingShow"
"human","harthmere_player_soft_royal.gltf","HitReact"
"human","harthmere_player_soft_royal.gltf","Death"
"human","harthmere_player_soft_royal.gltf","Revive"
"human","harthmere_player_stocky_ash.gltf","Idle"
"human","harthmere_player_stocky_ash.gltf","Walk"
"human","harthmere_player_stocky_ash.gltf","Walking"
"human","harthmere_player_stocky_ash.gltf","Run"
"human","harthmere_player_stocky_ash.gltf","Running"
"human","harthmere_player_stocky_ash.gltf","RunningBackward"
"human","harthmere_player_stocky_ash.gltf","StrafeLeftWalking"
"human","harthmere_player_stocky_ash.gltf","StrafeRightWalking"
"human","harthmere_player_stocky_ash.gltf","StrafeLeftRunning"
"human","harthmere_player_stocky_ash.gltf","StrafeRightRunning"
"human","harthmere_player_stocky_ash.gltf","SidestepLeft"
"human","harthmere_player_stocky_ash.gltf","SidestepRight"
"human","harthmere_player_stocky_ash.gltf","Sidestep"
"human","harthmere_player_stocky_ash.gltf","CrouchIdle"
"human","harthmere_player_stocky_ash.gltf","CrouchWalking"
"human","harthmere_player_stocky_ash.gltf","Attack"
"human","harthmere_player_stocky_ash.gltf","SideSwing"
"human","harthmere_player_stocky_ash.gltf","Attack2"
"human","harthmere_player_stocky_ash.gltf","HeavyAttack"
"human","harthmere_player_stocky_ash.gltf","Thrusting"
"human","harthmere_player_stocky_ash.gltf","ShieldBlock"
"human","harthmere_player_stocky_ash.gltf","Block"
"human","harthmere_player_stocky_ash.gltf","BasicMagic"
"human","harthmere_player_stocky_ash.gltf","HeavyMagic"
"human","harthmere_player_stocky_ash.gltf","Chopping"
"human","harthmere_player_stocky_ash.gltf","DiggingTool"
"human","harthmere_player_stocky_ash.gltf","ResourceGathering"
"human","harthmere_player_stocky_ash.gltf","Gathering"
"human","harthmere_player_stocky_ash.gltf","DiggingHand"
"human","harthmere_player_stocky_ash.gltf","BowShooting"
"human","harthmere_player_stocky_ash.gltf","BowShoot"
"human","harthmere_player_stocky_ash.gltf","FishingCastPull"
"human","harthmere_player_stocky_ash.gltf","FishingCastRelease"
"human","harthmere_player_stocky_ash.gltf","Dodging"
"human","harthmere_player_stocky_ash.gltf","Rolling"
"human","harthmere_player_stocky_ash.gltf","Climbing"
"human","harthmere_player_stocky_ash.gltf","Climb"
"human","harthmere_player_stocky_ash.gltf","Jump"
"human","harthmere_player_stocky_ash.gltf","Fall"
"human","harthmere_player_stocky_ash.gltf","Falling"
"human","harthmere_player_stocky_ash.gltf","ItemPutBack"
"human","harthmere_player_stocky_ash.gltf","Equip"
"human","harthmere_player_stocky_ash.gltf","Unequip"
"human","harthmere_player_stocky_ash.gltf","Waving"
"human","harthmere_player_stocky_ash.gltf","Point"
"human","harthmere_player_stocky_ash.gltf","Flex"
"human","harthmere_player_stocky_ash.gltf","Applause"
"human","harthmere_player_stocky_ash.gltf","Dance"
"human","harthmere_player_stocky_ash.gltf","Drink"
"human","harthmere_player_stocky_ash.gltf","Eat"
"human","harthmere_player_stocky_ash.gltf","Laugh"
"human","harthmere_player_stocky_ash.gltf","Watering"
"human","harthmere_player_stocky_ash.gltf","FishingIdle"
"human","harthmere_player_stocky_ash.gltf","FishingReel"
"human","harthmere_player_stocky_ash.gltf","FishingShow"
"human","harthmere_player_stocky_ash.gltf","HitReact"
"human","harthmere_player_stocky_ash.gltf","Death"
"human","harthmere_player_stocky_ash.gltf","Revive"
"human","harthmere_player_stocky_earth.gltf","Idle"
"human","harthmere_player_stocky_earth.gltf","Walk"
"human","harthmere_player_stocky_earth.gltf","Walking"
"human","harthmere_player_stocky_earth.gltf","Run"
"human","harthmere_player_stocky_earth.gltf","Running"
"human","harthmere_player_stocky_earth.gltf","RunningBackward"
"human","harthmere_player_stocky_earth.gltf","StrafeLeftWalking"
"human","harthmere_player_stocky_earth.gltf","StrafeRightWalking"
"human","harthmere_player_stocky_earth.gltf","StrafeLeftRunning"
"human","harthmere_player_stocky_earth.gltf","StrafeRightRunning"
"human","harthmere_player_stocky_earth.gltf","SidestepLeft"
"human","harthmere_player_stocky_earth.gltf","SidestepRight"
"human","harthmere_player_stocky_earth.gltf","Sidestep"
"human","harthmere_player_stocky_earth.gltf","CrouchIdle"
"human","harthmere_player_stocky_earth.gltf","CrouchWalking"
"human","harthmere_player_stocky_earth.gltf","Attack"
"human","harthmere_player_stocky_earth.gltf","SideSwing"
"human","harthmere_player_stocky_earth.gltf","Attack2"
"human","harthmere_player_stocky_earth.gltf","HeavyAttack"
"human","harthmere_player_stocky_earth.gltf","Thrusting"
"human","harthmere_player_stocky_earth.gltf","ShieldBlock"
"human","harthmere_player_stocky_earth.gltf","Block"
"human","harthmere_player_stocky_earth.gltf","BasicMagic"
"human","harthmere_player_stocky_earth.gltf","HeavyMagic"
"human","harthmere_player_stocky_earth.gltf","Chopping"
"human","harthmere_player_stocky_earth.gltf","DiggingTool"
"human","harthmere_player_stocky_earth.gltf","ResourceGathering"
"human","harthmere_player_stocky_earth.gltf","Gathering"
"human","harthmere_player_stocky_earth.gltf","DiggingHand"
"human","harthmere_player_stocky_earth.gltf","BowShooting"
"human","harthmere_player_stocky_earth.gltf","BowShoot"
"human","harthmere_player_stocky_earth.gltf","FishingCastPull"
"human","harthmere_player_stocky_earth.gltf","FishingCastRelease"
"human","harthmere_player_stocky_earth.gltf","Dodging"
"human","harthmere_player_stocky_earth.gltf","Rolling"
"human","harthmere_player_stocky_earth.gltf","Climbing"
"human","harthmere_player_stocky_earth.gltf","Climb"
"human","harthmere_player_stocky_earth.gltf","Jump"
"human","harthmere_player_stocky_earth.gltf","Fall"
"human","harthmere_player_stocky_earth.gltf","Falling"
"human","harthmere_player_stocky_earth.gltf","ItemPutBack"
"human","harthmere_player_stocky_earth.gltf","Equip"
"human","harthmere_player_stocky_earth.gltf","Unequip"
"human","harthmere_player_stocky_earth.gltf","Waving"
"human","harthmere_player_stocky_earth.gltf","Point"
"human","harthmere_player_stocky_earth.gltf","Flex"
"human","harthmere_player_stocky_earth.gltf","Applause"
"human","harthmere_player_stocky_earth.gltf","Dance"
"human","harthmere_player_stocky_earth.gltf","Drink"
"human","harthmere_player_stocky_earth.gltf","Eat"
"human","harthmere_player_stocky_earth.gltf","Laugh"
"human","harthmere_player_stocky_earth.gltf","Watering"
"human","harthmere_player_stocky_earth.gltf","FishingIdle"
"human","harthmere_player_stocky_earth.gltf","FishingReel"
"human","harthmere_player_stocky_earth.gltf","FishingShow"
"human","harthmere_player_stocky_earth.gltf","HitReact"
"human","harthmere_player_stocky_earth.gltf","Death"
"human","harthmere_player_stocky_earth.gltf","Revive"
"human","harthmere_player_stocky_ember.gltf","Idle"
"human","harthmere_player_stocky_ember.gltf","Walk"
"human","harthmere_player_stocky_ember.gltf","Walking"
"human","harthmere_player_stocky_ember.gltf","Run"
"human","harthmere_player_stocky_ember.gltf","Running"
"human","harthmere_player_stocky_ember.gltf","RunningBackward"
"human","harthmere_player_stocky_ember.gltf","StrafeLeftWalking"
"human","harthmere_player_stocky_ember.gltf","StrafeRightWalking"
"human","harthmere_player_stocky_ember.gltf","StrafeLeftRunning"
"human","harthmere_player_stocky_ember.gltf","StrafeRightRunning"
"human","harthmere_player_stocky_ember.gltf","SidestepLeft"
"human","harthmere_player_stocky_ember.gltf","SidestepRight"
"human","harthmere_player_stocky_ember.gltf","Sidestep"
"human","harthmere_player_stocky_ember.gltf","CrouchIdle"
"human","harthmere_player_stocky_ember.gltf","CrouchWalking"
"human","harthmere_player_stocky_ember.gltf","Attack"
"human","harthmere_player_stocky_ember.gltf","SideSwing"
"human","harthmere_player_stocky_ember.gltf","Attack2"
"human","harthmere_player_stocky_ember.gltf","HeavyAttack"
"human","harthmere_player_stocky_ember.gltf","Thrusting"
"human","harthmere_player_stocky_ember.gltf","ShieldBlock"
"human","harthmere_player_stocky_ember.gltf","Block"
"human","harthmere_player_stocky_ember.gltf","BasicMagic"
"human","harthmere_player_stocky_ember.gltf","HeavyMagic"
"human","harthmere_player_stocky_ember.gltf","Chopping"
"human","harthmere_player_stocky_ember.gltf","DiggingTool"
"human","harthmere_player_stocky_ember.gltf","ResourceGathering"
"human","harthmere_player_stocky_ember.gltf","Gathering"
"human","harthmere_player_stocky_ember.gltf","DiggingHand"
"human","harthmere_player_stocky_ember.gltf","BowShooting"
"human","harthmere_player_stocky_ember.gltf","BowShoot"
"human","harthmere_player_stocky_ember.gltf","FishingCastPull"
"human","harthmere_player_stocky_ember.gltf","FishingCastRelease"
"human","harthmere_player_stocky_ember.gltf","Dodging"
"human","harthmere_player_stocky_ember.gltf","Rolling"
"human","harthmere_player_stocky_ember.gltf","Climbing"
"human","harthmere_player_stocky_ember.gltf","Climb"
"human","harthmere_player_stocky_ember.gltf","Jump"
"human","harthmere_player_stocky_ember.gltf","Fall"
"human","harthmere_player_stocky_ember.gltf","Falling"
"human","harthmere_player_stocky_ember.gltf","ItemPutBack"
"human","harthmere_player_stocky_ember.gltf","Equip"
"human","harthmere_player_stocky_ember.gltf","Unequip"
"human","harthmere_player_stocky_ember.gltf","Waving"
"human","harthmere_player_stocky_ember.gltf","Point"
"human","harthmere_player_stocky_ember.gltf","Flex"
"human","harthmere_player_stocky_ember.gltf","Applause"
"human","harthmere_player_stocky_ember.gltf","Dance"
"human","harthmere_player_stocky_ember.gltf","Drink"
"human","harthmere_player_stocky_ember.gltf","Eat"
"human","harthmere_player_stocky_ember.gltf","Laugh"
"human","harthmere_player_stocky_ember.gltf","Watering"
"human","harthmere_player_stocky_ember.gltf","FishingIdle"
"human","harthmere_player_stocky_ember.gltf","FishingReel"
"human","harthmere_player_stocky_ember.gltf","FishingShow"
"human","harthmere_player_stocky_ember.gltf","HitReact"
"human","harthmere_player_stocky_ember.gltf","Death"
"human","harthmere_player_stocky_ember.gltf","Revive"
"human","harthmere_player_stocky_forest.gltf","Idle"
"human","harthmere_player_stocky_forest.gltf","Walk"
"human","harthmere_player_stocky_forest.gltf","Walking"
"human","harthmere_player_stocky_forest.gltf","Run"
"human","harthmere_player_stocky_forest.gltf","Running"
