bucket,category,type,size_bytes,path
glb,glb/equipment/shields/shield_round_color.gltf,gltf,3093,glb/equipment/shields/shield_round_color.gltf
glb,glb/equipment/shields/shield_spikes.bin,bin,21464,glb/equipment/shields/shield_spikes.bin
glb,glb/equipment/shields/shield_spikes.gltf,gltf,3076,glb/equipment/shields/shield_spikes.gltf
glb,glb/equipment/shields/shield_spikes_color.bin,bin,21464,glb/equipment/shields/shield_spikes_color.bin
glb,glb/equipment/shields/shield_spikes_color.gltf,gltf,3094,glb/equipment/shields/shield_spikes_color.gltf
glb,glb/equipment/shields/shield_square.bin,bin,10724,glb/equipment/shields/shield_square.bin
glb,glb/equipment/shields/shield_square.gltf,gltf,3074,glb/equipment/shields/shield_square.gltf
glb,glb/equipment/shields/shield_square_color.bin,bin,10724,glb/equipment/shields/shield_square_color.bin
glb,glb/equipment/shields/shield_square_color.gltf,gltf,3092,glb/equipment/shields/shield_square_color.gltf
glb,glb/equipment/weapons/axe_1handed.bin,bin,12524,glb/equipment/weapons/axe_1handed.bin
glb,glb/equipment/weapons/axe_1handed.gltf,gltf,3080,glb/equipment/weapons/axe_1handed.gltf
glb,glb/equipment/weapons/axe_2handed.bin,bin,21960,glb/equipment/weapons/axe_2handed.bin
glb,glb/equipment/weapons/axe_2handed.gltf,gltf,3078,glb/equipment/weapons/axe_2handed.gltf
glb,glb/equipment/weapons/dagger.bin,bin,7656,glb/equipment/weapons/dagger.bin
glb,glb/equipment/weapons/dagger.gltf,gltf,3051,glb/equipment/weapons/dagger.gltf
glb,glb/equipment/weapons/sword_1handed.bin,bin,13256,glb/equipment/weapons/sword_1handed.bin
glb,glb/equipment/weapons/sword_1handed.gltf,gltf,3075,glb/equipment/weapons/sword_1handed.gltf
glb,glb/equipment/weapons/sword_2handed.bin,bin,19912,glb/equipment/weapons/sword_2handed.bin
glb,glb/equipment/weapons/sword_2handed.gltf,gltf,3076,glb/equipment/weapons/sword_2handed.gltf
glb,glb/equipment/weapons/sword_2handed_color.bin,bin,19880,glb/equipment/weapons/sword_2handed_color.bin
glb,glb/equipment/weapons/sword_2handed_color.gltf,gltf,3094,glb/equipment/weapons/sword_2handed_color.gltf
glb,glb/medieval,glb,104616,glb/medieval/base_banner_blue.glb
glb,glb/medieval,glb,102632,glb/medieval/base_banner_green.glb
glb,glb/medieval,glb,102884,glb/medieval/base_banner_red.glb
glb,glb/medieval,glb,196100,glb/medieval/cart_inclined.glb
glb,glb/medieval,glb,124852,glb/medieval/cart_straight.glb
glb,glb/medieval,glb,73348,glb/medieval/flag_small_red.glb
glb,glb/medieval,glb,471140,glb/medieval/kiosk.glb
glb,glb/medieval,glb,112036,glb/medieval/lamp_ground_large.glb
glb,glb/medieval,glb,110692,glb/medieval/lamp_ground_small.glb
glb,glb/medieval,glb,105316,glb/medieval/lamp_wall.glb
glb,glb/medieval,glb,171552,glb/medieval/shop_closed.glb
glb,glb/medieval,glb,103948,glb/medieval/shop_simple.glb
glb,glb/medieval,glb,74068,glb/medieval/sign_post.glb
glb,glb/props/dungeon/barrel_large.gltf.glb,glb,44292,glb/props/dungeon/barrel_large.gltf.glb
glb,glb/props/dungeon/barrel_large_decorated.gltf.glb,glb,73628,glb/props/dungeon/barrel_large_decorated.gltf.glb
glb,glb/props/dungeon/barrel_small.gltf.glb,glb,32060,glb/props/dungeon/barrel_small.gltf.glb
glb,glb/props/dungeon/barrel_small_stack.gltf.glb,glb,98092,glb/props/dungeon/barrel_small_stack.gltf.glb
glb,glb/props/dungeon/box_large.gltf.glb,glb,28740,glb/props/dungeon/box_large.gltf.glb
glb,glb/props/dungeon/box_small.gltf.glb,glb,28692,glb/props/dungeon/box_small.gltf.glb
glb,glb/props/dungeon/box_small_decorated.gltf.glb,glb,72748,glb/props/dungeon/box_small_decorated.gltf.glb
glb,glb/props/dungeon/box_stacked.gltf.glb,glb,146968,glb/props/dungeon/box_stacked.gltf.glb
glb,glb/props/dungeon/chair.gltf.glb,glb,36252,glb/props/dungeon/chair.gltf.glb
glb,glb/props/dungeon/chest.glb,glb,81412,glb/props/dungeon/chest.glb
glb,glb/props/dungeon/chest_gold.glb,glb,140140,glb/props/dungeon/chest_gold.glb
glb,glb/props/dungeon/column.gltf.glb,glb,20260,glb/props/dungeon/column.gltf.glb
glb,glb/props/dungeon/crates_stacked.gltf.glb,glb,103704,glb/props/dungeon/crates_stacked.gltf.glb
glb,glb/props/dungeon/floor_dirt_large.gltf.glb,glb,24620,glb/props/dungeon/floor_dirt_large.gltf.glb
glb,glb/props/dungeon/floor_dirt_large_rocky.gltf.glb,glb,30216,glb/props/dungeon/floor_dirt_large_rocky.gltf.glb
glb,glb/props/dungeon/floor_dirt_small_A.gltf.glb,glb,20460,glb/props/dungeon/floor_dirt_small_A.gltf.glb
glb,glb/props/dungeon/floor_dirt_small_B.gltf.glb,glb,19536,glb/props/dungeon/floor_dirt_small_B.gltf.glb
glb,glb/props/dungeon/floor_dirt_small_C.gltf.glb,glb,19484,glb/props/dungeon/floor_dirt_small_C.gltf.glb
glb,glb/props/dungeon/floor_dirt_small_D.gltf.glb,glb,18476,glb/props/dungeon/floor_dirt_small_D.gltf.glb
glb,glb/props/dungeon/floor_dirt_small_corner.gltf.glb,glb,20752,glb/props/dungeon/floor_dirt_small_corner.gltf.glb
glb,glb/props/dungeon/floor_dirt_small_weeds.gltf.glb,glb,41224,glb/props/dungeon/floor_dirt_small_weeds.gltf.glb
glb,glb/props/dungeon/floor_foundation_allsides.gltf.glb,glb,44944,glb/props/dungeon/floor_foundation_allsides.gltf.glb
glb,glb/props/dungeon/floor_foundation_corner.gltf.glb,glb,31996,glb/props/dungeon/floor_foundation_corner.gltf.glb
glb,glb/props/dungeon/floor_foundation_diagonal_corner.gltf.glb,glb,25024,glb/props/dungeon/floor_foundation_diagonal_corner.gltf.glb
glb,glb/props/dungeon/floor_foundation_front.gltf.glb,glb,25516,glb/props/dungeon/floor_foundation_front.gltf.glb
glb,glb/props/dungeon/floor_foundation_front_and_back.gltf.glb,glb,32004,glb/props/dungeon/floor_foundation_front_and_back.gltf.glb
glb,glb/props/dungeon/floor_foundation_front_and_sides.gltf.glb,glb,38480,glb/props/dungeon/floor_foundation_front_and_sides.gltf.glb
glb,glb/props/dungeon/floor_tile_big_grate.gltf.glb,glb,36296,glb/props/dungeon/floor_tile_big_grate.gltf.glb
glb,glb/props/dungeon/floor_tile_big_grate_open.gltf.glb,glb,35740,glb/props/dungeon/floor_tile_big_grate_open.gltf.glb
glb,glb/props/dungeon/floor_tile_big_spikes.glb,glb,80644,glb/props/dungeon/floor_tile_big_spikes.glb
glb,glb/props/dungeon/floor_tile_extralarge_grates.gltf.glb,glb,66408,glb/props/dungeon/floor_tile_extralarge_grates.gltf.glb
glb,glb/props/dungeon/floor_tile_extralarge_grates_open.gltf.glb,glb,65852,glb/props/dungeon/floor_tile_extralarge_grates_open.gltf.glb
glb,glb/props/dungeon/floor_tile_grate.gltf.glb,glb,26700,glb/props/dungeon/floor_tile_grate.gltf.glb
glb,glb/props/dungeon/floor_tile_grate_open.gltf.glb,glb,26564,glb/props/dungeon/floor_tile_grate_open.gltf.glb
glb,glb/props/dungeon/floor_tile_large.gltf.glb,glb,28100,glb/props/dungeon/floor_tile_large.gltf.glb
glb,glb/props/dungeon/floor_tile_large_rocks.gltf.glb,glb,38384,glb/props/dungeon/floor_tile_large_rocks.gltf.glb
glb,glb/props/dungeon/floor_tile_small.gltf.glb,glb,20740,glb/props/dungeon/floor_tile_small.gltf.glb
glb,glb/props/dungeon/floor_tile_small_broken_A.gltf.glb,glb,22132,glb/props/dungeon/floor_tile_small_broken_A.gltf.glb
glb,glb/props/dungeon/floor_tile_small_broken_B.gltf.glb,glb,21608,glb/props/dungeon/floor_tile_small_broken_B.gltf.glb
glb,glb/props/dungeon/floor_tile_small_corner.gltf.glb,glb,18868,glb/props/dungeon/floor_tile_small_corner.gltf.glb
glb,glb/props/dungeon/floor_tile_small_decorated.gltf.glb,glb,40812,glb/props/dungeon/floor_tile_small_decorated.gltf.glb
glb,glb/props/dungeon/floor_tile_small_weeds_A.gltf.glb,glb,44020,glb/props/dungeon/floor_tile_small_weeds_A.gltf.glb
glb,glb/props/dungeon/floor_tile_small_weeds_B.gltf.glb,glb,42368,glb/props/dungeon/floor_tile_small_weeds_B.gltf.glb
glb,glb/props/dungeon/floor_wood_large.gltf.glb,glb,35612,glb/props/dungeon/floor_wood_large.gltf.glb
glb,glb/props/dungeon/floor_wood_large_dark.gltf.glb,glb,35616,glb/props/dungeon/floor_wood_large_dark.gltf.glb
glb,glb/props/dungeon/floor_wood_small.gltf.glb,glb,22156,glb/props/dungeon/floor_wood_small.gltf.glb
glb,glb/props/dungeon/floor_wood_small_dark.gltf.glb,glb,22160,glb/props/dungeon/floor_wood_small_dark.gltf.glb
glb,glb/props/dungeon/key.gltf.glb,glb,24432,glb/props/dungeon/key.gltf.glb
glb,glb/props/dungeon/keyring.gltf.glb,glb,49100,glb/props/dungeon/keyring.gltf.glb
glb,glb/props/dungeon/keyring_hanging.gltf.glb,glb,49108,glb/props/dungeon/keyring_hanging.gltf.glb
glb,glb/props/dungeon/pillar.gltf.glb,glb,25552,glb/props/dungeon/pillar.gltf.glb
glb,glb/props/dungeon/pillar_decorated.gltf.glb,glb,62460,glb/props/dungeon/pillar_decorated.gltf.glb
glb,glb/props/dungeon/shelf_large.gltf.glb,glb,22012,glb/props/dungeon/shelf_large.gltf.glb
glb,glb/props/dungeon/shelf_small.gltf.glb,glb,20932,glb/props/dungeon/shelf_small.gltf.glb
glb,glb/props/dungeon/shelf_small_candles.gltf.glb,glb,30036,glb/props/dungeon/shelf_small_candles.gltf.glb
glb,glb/props/dungeon/stairs.gltf.glb,glb,43368,glb/props/dungeon/stairs.gltf.glb
glb,glb/props/dungeon/stairs_narrow.gltf.glb,glb,43372,glb/props/dungeon/stairs_narrow.gltf.glb
glb,glb/props/dungeon/stairs_wall_left.gltf.glb,glb,57640,glb/props/dungeon/stairs_wall_left.gltf.glb
glb,glb/props/dungeon/stairs_wall_right.gltf.glb,glb,57704,glb/props/dungeon/stairs_wall_right.gltf.glb
glb,glb/props/dungeon/stairs_walled.gltf.glb,glb,72072,glb/props/dungeon/stairs_walled.gltf.glb
glb,glb/props/dungeon/stairs_wide.gltf.glb,glb,43372,glb/props/dungeon/stairs_wide.gltf.glb
glb,glb/props/dungeon/stairs_wood.gltf.glb,glb,34632,glb/props/dungeon/stairs_wood.gltf.glb
glb,glb/props/dungeon/stairs_wood_decorated.gltf.glb,glb,171080,glb/props/dungeon/stairs_wood_decorated.gltf.glb
glb,glb/props/dungeon/table_long.gltf.glb,glb,35128,glb/props/dungeon/table_long.gltf.glb
glb,glb/props/dungeon/table_long_broken.gltf.glb,glb,55192,glb/props/dungeon/table_long_broken.gltf.glb
glb,glb/props/dungeon/table_long_decorated_A.gltf.glb,glb,120792,glb/props/dungeon/table_long_decorated_A.gltf.glb
glb,glb/props/dungeon/table_long_decorated_C.gltf.glb,glb,231608,glb/props/dungeon/table_long_decorated_C.gltf.glb
glb,glb/props/dungeon/table_long_tablecloth.gltf.glb,glb,38400,glb/props/dungeon/table_long_tablecloth.gltf.glb
glb,glb/props/dungeon/table_long_tablecloth_decorated_A.gltf.glb,glb,124064,glb/props/dungeon/table_long_tablecloth_decorated_A.gltf.glb
glb,glb/props/dungeon/table_medium.gltf.glb,glb,33832,glb/props/dungeon/table_medium.gltf.glb
glb,glb/props/dungeon/table_medium_broken.gltf.glb,glb,35184,glb/props/dungeon/table_medium_broken.gltf.glb
glb,glb/props/dungeon/table_medium_decorated_A.gltf.glb,glb,82588,glb/props/dungeon/table_medium_decorated_A.gltf.glb
glb,glb/props/dungeon/table_medium_tablecloth.gltf.glb,glb,35160,glb/props/dungeon/table_medium_tablecloth.gltf.glb
glb,glb/props/dungeon/table_medium_tablecloth_decorated_B.gltf.glb,glb,83916,glb/props/dungeon/table_medium_tablecloth_decorated_B.gltf.glb
glb,glb/props/dungeon/table_small.gltf.glb,glb,29908,glb/props/dungeon/table_small.gltf.glb
glb,glb/props/dungeon/table_small_decorated_A.gltf.glb,glb,67672,glb/props/dungeon/table_small_decorated_A.gltf.glb
glb,glb/props/dungeon/table_small_decorated_B.gltf.glb,glb,105068,glb/props/dungeon/table_small_decorated_B.gltf.glb
glb,glb/props/dungeon/torch.gltf.glb,glb,29380,glb/props/dungeon/torch.gltf.glb
glb,glb/props/dungeon/torch_lit.gltf.glb,glb,31244,glb/props/dungeon/torch_lit.gltf.glb
glb,glb/props/dungeon/torch_mounted.gltf.glb,glb,33220,glb/props/dungeon/torch_mounted.gltf.glb
glb,glb/props/dungeon/wall.gltf.glb,glb,53132,glb/props/dungeon/wall.gltf.glb
glb,glb/props/dungeon/wall_Tsplit.gltf.glb,glb,60080,glb/props/dungeon/wall_Tsplit.gltf.glb
glb,glb/props/dungeon/wall_Tsplit_sloped.gltf.glb,glb,57224,glb/props/dungeon/wall_Tsplit_sloped.gltf.glb
glb,glb/props/dungeon/wall_arched.gltf.glb,glb,69124,glb/props/dungeon/wall_arched.gltf.glb
glb,glb/props/dungeon/wall_archedwindow_gated.gltf.glb,glb,64752,glb/props/dungeon/wall_archedwindow_gated.gltf.glb
glb,glb/props/dungeon/wall_archedwindow_gated_scaffold.gltf.glb,glb,60988,glb/props/dungeon/wall_archedwindow_gated_scaffold.gltf.glb
glb,glb/props/dungeon/wall_archedwindow_open.gltf.glb,glb,58028,glb/props/dungeon/wall_archedwindow_open.gltf.glb
glb,glb/props/dungeon/wall_broken.gltf.glb,glb,69276,glb/props/dungeon/wall_broken.gltf.glb
glb,glb/props/dungeon/wall_corner.gltf.glb,glb,49212,glb/props/dungeon/wall_corner.gltf.glb
glb,glb/props/dungeon/wall_corner_gated.gltf.glb,glb,51132,glb/props/dungeon/wall_corner_gated.gltf.glb
glb,glb/props/dungeon/wall_corner_scaffold.gltf.glb,glb,54200,glb/props/dungeon/wall_corner_scaffold.gltf.glb
glb,glb/props/dungeon/wall_corner_small.gltf.glb,glb,33640,glb/props/dungeon/wall_corner_small.gltf.glb
glb,glb/props/dungeon/wall_cracked.gltf.glb,glb,138396,glb/props/dungeon/wall_cracked.gltf.glb
glb,glb/props/dungeon/wall_crossing.gltf.glb,glb,66856,glb/props/dungeon/wall_crossing.gltf.glb
glb,glb/props/dungeon/wall_doorway.glb,glb,100596,glb/props/dungeon/wall_doorway.glb
glb,glb/props/dungeon/wall_doorway_Tsplit.gltf.glb,glb,93124,glb/props/dungeon/wall_doorway_Tsplit.gltf.glb
glb,glb/props/dungeon/wall_doorway_scaffold.glb,glb,109416,glb/props/dungeon/wall_doorway_scaffold.glb
glb,glb/props/dungeon/wall_doorway_sides.gltf.glb,glb,97364,glb/props/dungeon/wall_doorway_sides.gltf.glb
glb,glb/props/dungeon/wall_endcap.gltf.glb,glb,33708,glb/props/dungeon/wall_endcap.gltf.glb
glb,glb/props/dungeon/wall_gated.gltf.glb,glb,46364,glb/props/dungeon/wall_gated.gltf.glb
glb,glb/props/dungeon/wall_half.gltf.glb,glb,36840,glb/props/dungeon/wall_half.gltf.glb
glb,glb/props/dungeon/wall_half_endcap.gltf.glb,glb,36724,glb/props/dungeon/wall_half_endcap.gltf.glb
glb,glb/props/dungeon/wall_half_endcap_sloped.gltf.glb,glb,33368,glb/props/dungeon/wall_half_endcap_sloped.gltf.glb
glb,glb/props/dungeon/wall_open_scaffold.gltf.glb,glb,29908,glb/props/dungeon/wall_open_scaffold.gltf.glb
glb,glb/props/dungeon/wall_pillar.gltf.glb,glb,55156,glb/props/dungeon/wall_pillar.gltf.glb
glb,glb/props/dungeon/wall_scaffold.gltf.glb,glb,59436,glb/props/dungeon/wall_scaffold.gltf.glb
glb,glb/props/dungeon/wall_shelves.gltf.glb,glb,122244,glb/props/dungeon/wall_shelves.gltf.glb
glb,glb/props/dungeon/wall_sloped.gltf.glb,glb,35964,glb/props/dungeon/wall_sloped.gltf.glb
glb,glb/props/dungeon/wall_window_closed.gltf.glb,glb,61460,glb/props/dungeon/wall_window_closed.gltf.glb
glb,glb/props/dungeon/wall_window_closed_scaffold.gltf.glb,glb,66508,glb/props/dungeon/wall_window_closed_scaffold.gltf.glb
glb,glb/props/dungeon/wall_window_open.gltf.glb,glb,57256,glb/props/dungeon/wall_window_open.gltf.glb
glb,glb/props/dungeon/wall_window_open_scaffold.gltf.glb,glb,62308,glb/props/dungeon/wall_window_open_scaffold.gltf.glb
glb,glb/props/magic/banner_blue.gltf.glb,glb,24216,glb/props/magic/banner_blue.gltf.glb
glb,glb/props/magic/banner_brown.gltf.glb,glb,24216,glb/props/magic/banner_brown.gltf.glb
glb,glb/props/magic/banner_green.gltf.glb,glb,24216,glb/props/magic/banner_green.gltf.glb
glb,glb/props/magic/banner_patternA_blue.gltf.glb,glb,25164,glb/props/magic/banner_patternA_blue.gltf.glb
glb,glb/props/magic/banner_patternA_brown.gltf.glb,glb,25168,glb/props/magic/banner_patternA_brown.gltf.glb
glb,glb/props/magic/banner_patternA_green.gltf.glb,glb,25168,glb/props/magic/banner_patternA_green.gltf.glb
glb,glb/props/magic/banner_patternA_red.gltf.glb,glb,25164,glb/props/magic/banner_patternA_red.gltf.glb
glb,glb/props/magic/banner_patternA_white.gltf.glb,glb,25168,glb/props/magic/banner_patternA_white.gltf.glb
glb,glb/props/magic/banner_patternA_yellow.gltf.glb,glb,25168,glb/props/magic/banner_patternA_yellow.gltf.glb
glb,glb/props/magic/banner_patternB_blue.gltf.glb,glb,24224,glb/props/magic/banner_patternB_blue.gltf.glb
glb,glb/props/magic/banner_patternB_brown.gltf.glb,glb,24228,glb/props/magic/banner_patternB_brown.gltf.glb
glb,glb/props/magic/banner_patternB_green.gltf.glb,glb,24228,glb/props/magic/banner_patternB_green.gltf.glb
glb,glb/props/magic/banner_patternB_red.gltf.glb,glb,24224,glb/props/magic/banner_patternB_red.gltf.glb
glb,glb/props/magic/banner_patternB_white.gltf.glb,glb,24228,glb/props/magic/banner_patternB_white.gltf.glb
glb,glb/props/magic/banner_patternB_yellow.gltf.glb,glb,24228,glb/props/magic/banner_patternB_yellow.gltf.glb
glb,glb/props/magic/banner_patternC_blue.gltf.glb,glb,24224,glb/props/magic/banner_patternC_blue.gltf.glb
glb,glb/props/magic/banner_patternC_brown.gltf.glb,glb,24228,glb/props/magic/banner_patternC_brown.gltf.glb
glb,glb/props/magic/banner_patternC_green.gltf.glb,glb,24228,glb/props/magic/banner_patternC_green.gltf.glb
glb,glb/props/magic/banner_patternC_red.gltf.glb,glb,24224,glb/props/magic/banner_patternC_red.gltf.glb
glb,glb/props/magic/banner_patternC_white.gltf.glb,glb,24228,glb/props/magic/banner_patternC_white.gltf.glb
glb,glb/props/magic/banner_patternC_yellow.gltf.glb,glb,24228,glb/props/magic/banner_patternC_yellow.gltf.glb
glb,glb/props/magic/banner_red.gltf.glb,glb,24216,glb/props/magic/banner_red.gltf.glb
glb,glb/props/magic/banner_shield_blue.gltf.glb,glb,55104,glb/props/magic/banner_shield_blue.gltf.glb
glb,glb/props/magic/banner_shield_brown.gltf.glb,glb,55104,glb/props/magic/banner_shield_brown.gltf.glb
glb,glb/props/magic/banner_shield_green.gltf.glb,glb,55104,glb/props/magic/banner_shield_green.gltf.glb
glb,glb/props/magic/banner_shield_red.gltf.glb,glb,55104,glb/props/magic/banner_shield_red.gltf.glb
glb,glb/props/magic/banner_shield_white.gltf.glb,glb,55104,glb/props/magic/banner_shield_white.gltf.glb
glb,glb/props/magic/banner_shield_yellow.gltf.glb,glb,55104,glb/props/magic/banner_shield_yellow.gltf.glb
glb,glb/props/magic/banner_thin_blue.gltf.glb,glb,23084,glb/props/magic/banner_thin_blue.gltf.glb
glb,glb/props/magic/banner_thin_brown.gltf.glb,glb,23084,glb/props/magic/banner_thin_brown.gltf.glb
glb,glb/props/magic/banner_thin_green.gltf.glb,glb,23084,glb/props/magic/banner_thin_green.gltf.glb
glb,glb/props/magic/banner_thin_red.gltf.glb,glb,23080,glb/props/magic/banner_thin_red.gltf.glb
glb,glb/props/magic/banner_thin_white.gltf.glb,glb,23084,glb/props/magic/banner_thin_white.gltf.glb
glb,glb/props/magic/banner_thin_yellow.gltf.glb,glb,23084,glb/props/magic/banner_thin_yellow.gltf.glb
glb,glb/props/magic/banner_triple_blue.gltf.glb,glb,36232,glb/props/magic/banner_triple_blue.gltf.glb
glb,glb/props/magic/banner_triple_brown.gltf.glb,glb,36232,glb/props/magic/banner_triple_brown.gltf.glb
glb,glb/props/magic/banner_triple_green.gltf.glb,glb,36232,glb/props/magic/banner_triple_green.gltf.glb
glb,glb/props/magic/banner_triple_red.gltf.glb,glb,36232,glb/props/magic/banner_triple_red.gltf.glb
glb,glb/props/magic/banner_triple_white.gltf.glb,glb,36232,glb/props/magic/banner_triple_white.gltf.glb
glb,glb/props/magic/banner_triple_yellow.gltf.glb,glb,36236,glb/props/magic/banner_triple_yellow.gltf.glb
glb,glb/props/magic/banner_white.gltf.glb,glb,24216,glb/props/magic/banner_white.gltf.glb
glb,glb/props/magic/banner_yellow.gltf.glb,glb,24220,glb/props/magic/banner_yellow.gltf.glb
glb,glb/props/magic/bottle_A_brown.gltf.glb,glb,26140,glb/props/magic/bottle_A_brown.gltf.glb
glb,glb/props/magic/bottle_A_green.gltf.glb,glb,26460,glb/props/magic/bottle_A_green.gltf.glb
glb,glb/props/magic/bottle_A_labeled_brown.gltf.glb,glb,26276,glb/props/magic/bottle_A_labeled_brown.gltf.glb
glb,glb/props/magic/bottle_A_labeled_green.gltf.glb,glb,26596,glb/props/magic/bottle_A_labeled_green.gltf.glb
glb,glb/props/magic/bottle_B_brown.gltf.glb,glb,26140,glb/props/magic/bottle_B_brown.gltf.glb
glb,glb/props/magic/bottle_B_green.gltf.glb,glb,26460,glb/props/magic/bottle_B_green.gltf.glb
glb,glb/props/magic/bottle_C_brown.gltf.glb,glb,26140,glb/props/magic/bottle_C_brown.gltf.glb
glb,glb/props/magic/bottle_C_green.gltf.glb,glb,26460,glb/props/magic/bottle_C_green.gltf.glb
glb,glb/props/magic/candle.gltf.glb,glb,20784,glb/props/magic/candle.gltf.glb
